id,SessionID,AP_Name,AP_Frequency,AP_SignalStrength,AP_MacAddress,TimeStamp,Fingerprint_ID,DeviceName,DeviceID,DeviceMacAddress,Description
13356,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:40,1074219708,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13360,737749652,CISATV,5240,-83,58:bf:ea:76:28:4e,9/16/2014 12:40,1074219708,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13363,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:40,1074219708,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13375,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 12:40,1074219708,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13379,737749652,CISATV,2462,-77,58:bf:ea:92:4e:d1,9/16/2014 12:40,1074219708,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13384,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:41,1379295836,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13385,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:41,1379295836,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13389,737749652,CISATV,5240,-83,58:bf:ea:76:28:4e,9/16/2014 12:41,1379295836,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13392,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:41,1379295836,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13404,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 12:41,1379295836,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13412,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:42,2132002055,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13413,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:42,2132002055,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13417,737749652,CISATV,5240,-82,58:bf:ea:76:28:4e,9/16/2014 12:42,2132002055,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13420,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:42,2132002055,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13432,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 12:42,2132002055,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13439,737749652,CISATV,5765,-57,58:bf:ea:61:5a:6e,9/16/2014 12:43,1783687540,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13440,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:43,1783687540,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13444,737749652,CISATV,5240,-83,58:bf:ea:76:28:4e,9/16/2014 12:43,1783687540,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13447,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:43,1783687540,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13459,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 12:43,1783687540,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13468,737749652,CISATV,5765,-57,58:bf:ea:61:5a:6e,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13469,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13473,737749652,CISATV,5240,-82,58:bf:ea:76:28:4e,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13476,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13488,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13494,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 12:44,1701357554,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13498,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13499,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13503,737749652,CISATV,5240,-83,58:bf:ea:76:28:4e,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13506,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13518,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13524,737749652,CISATV,2462,-77,58:bf:ea:92:4e:d1,9/16/2014 12:45,466285735,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13529,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13530,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13534,737749652,CISATV,5240,-85,58:bf:ea:76:28:4e,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13537,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13549,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13555,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 12:46,1940850727,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13563,737749652,CISATV,5765,-58,58:bf:ea:61:5a:6e,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13564,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13568,737749652,CISATV,5240,-83,58:bf:ea:76:28:4e,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13571,737749652,CISATV,2462,-65,58:bf:ea:76:28:41,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13583,737749652,CISATV,2412,-71,58:bf:ea:76:f2:81,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13588,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 12:47,1592937717,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13595,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13596,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13600,737749652,CISATV,5240,-86,58:bf:ea:76:28:4e,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13603,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13615,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13619,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 12:47,634935391,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13624,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13625,737749652,CISATV,2437,-36,58:bf:ea:61:5a:61,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13629,737749652,CISATV,5240,-86,58:bf:ea:76:28:4e,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13632,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13644,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13648,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 12:48,1867701350,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13654,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13655,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13659,737749652,CISATV,5240,-86,58:bf:ea:76:28:4e,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13662,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13674,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13678,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 12:49,57476482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13685,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13686,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13690,737749652,CISATV,5240,-87,58:bf:ea:76:28:4e,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13693,737749652,CISATV,2462,-67,58:bf:ea:76:28:41,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13705,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13709,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 12:50,1831803994,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13716,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13717,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13721,737749652,CISATV,5240,-87,58:bf:ea:76:28:4e,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13724,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13736,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13740,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 12:51,665425605,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13747,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13748,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13752,737749652,CISATV,5240,-85,58:bf:ea:76:28:4e,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13755,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13767,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13770,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 12:52,1703055778,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13775,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:53,317207931,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13776,737749652,CISATV,2437,-45,58:bf:ea:61:5a:61,9/16/2014 12:53,317207931,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13780,737749652,CISATV,5240,-88,58:bf:ea:76:28:4e,9/16/2014 12:53,317207931,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13783,737749652,CISATV,2462,-70,58:bf:ea:76:28:41,9/16/2014 12:53,317207931,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13795,737749652,CISATV,2412,-74,58:bf:ea:76:f2:81,9/16/2014 12:53,317207931,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13803,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:54,551394097,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13804,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:54,551394097,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13808,737749652,CISATV,5240,-84,58:bf:ea:76:28:4e,9/16/2014 12:54,551394097,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13811,737749652,CISATV,2462,-65,58:bf:ea:76:28:41,9/16/2014 12:54,551394097,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13823,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:54,551394097,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13833,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:55,1247634126,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13834,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:55,1247634126,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13838,737749652,CISATV,5240,-83,58:bf:ea:76:28:4e,9/16/2014 12:55,1247634126,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13841,737749652,CISATV,2462,-65,58:bf:ea:76:28:41,9/16/2014 12:55,1247634126,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13853,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:55,1247634126,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13863,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:56,835589716,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13864,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:56,835589716,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13868,737749652,CISATV,5240,-85,58:bf:ea:76:28:4e,9/16/2014 12:56,835589716,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13871,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:56,835589716,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13883,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:56,835589716,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13891,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13892,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13896,737749652,CISATV,5240,-84,58:bf:ea:76:28:4e,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13899,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13911,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13916,737749652,CISATV,2462,-80,58:bf:ea:92:4e:d1,9/16/2014 12:57,1127077198,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13921,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13922,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13926,737749652,CISATV,5240,-82,58:bf:ea:76:28:4e,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13929,737749652,CISATV,2462,-65,58:bf:ea:76:28:41,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13941,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13946,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 12:58,1930630806,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13951,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13952,737749652,CISATV,2437,-42,58:bf:ea:61:5a:61,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13956,737749652,CISATV,5240,-85,58:bf:ea:76:28:4e,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13959,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13971,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13975,737749652,CISATV,2462,-81,58:bf:ea:92:4e:d1,9/16/2014 12:59,563340500,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13980,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13981,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13985,737749652,CISATV,5240,-85,58:bf:ea:76:28:4e,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
13988,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14000,737749652,CISATV,2412,-71,58:bf:ea:76:f2:81,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14004,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 13:00,84930409,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14011,737749652,CISATV,5765,-53,58:bf:ea:61:5a:6e,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14012,737749652,CISATV,2437,-44,58:bf:ea:61:5a:61,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14016,737749652,CISATV,5240,-84,58:bf:ea:76:28:4e,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14019,737749652,CISATV,2462,-65,58:bf:ea:76:28:41,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14031,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14035,737749652,CISATV,2462,-78,58:bf:ea:92:4e:d1,9/16/2014 13:01,1080408293,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14042,737749652,CISATV,5765,-55,58:bf:ea:61:5a:6e,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14043,737749652,CISATV,2437,-44,58:bf:ea:61:5a:61,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14047,737749652,CISATV,5240,-87,58:bf:ea:76:28:4e,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14050,737749652,CISATV,2462,-65,58:bf:ea:76:28:41,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14062,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14066,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 13:02,253369096,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14071,737749652,CISATV,5765,-57,58:bf:ea:61:5a:6e,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14072,737749652,CISATV,2437,-45,58:bf:ea:61:5a:61,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14076,737749652,CISATV,5240,-87,58:bf:ea:76:28:4e,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14079,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14091,737749652,CISATV,2412,-74,58:bf:ea:76:f2:81,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14095,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 13:03,1070859340,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14099,737749652,CISATV,5765,-57,58:bf:ea:61:5a:6e,9/16/2014 13:04,1264544741,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14100,737749652,CISATV,2437,-44,58:bf:ea:61:5a:61,9/16/2014 13:04,1264544741,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14104,737749652,CISATV,5240,-85,58:bf:ea:76:28:4e,9/16/2014 13:04,1264544741,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14107,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 13:04,1264544741,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14119,737749652,CISATV,2412,-73,58:bf:ea:76:f2:81,9/16/2014 13:04,1264544741,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14126,737749652,CISATV,5765,-56,58:bf:ea:61:5a:6e,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14127,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14131,737749652,CISATV,5240,-86,58:bf:ea:76:28:4e,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14134,737749652,CISATV,2462,-66,58:bf:ea:76:28:41,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14146,737749652,CISATV,2412,-72,58:bf:ea:76:f2:81,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14151,737749652,CISATV,2462,-79,58:bf:ea:92:4e:d1,9/16/2014 13:05,693051482,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14155,737749652,CISATV,5765,-57,58:bf:ea:61:5a:6e,9/16/2014 13:06,584906072,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
14156,737749652,CISATV,2437,-43,58:bf:ea:61:5a:61,9/16/2014 13:06,584906072,LGE Nexus 5,23a4f55eec239a8c,f8:a9:d0:40:be:ab,z335
